Iteration: 0 | Loss: 6.4453125 | Current Suffix: サーティワン country country country country country
Iteration: 42 | Loss: 10.609375 | Current Suffix: Omega Centauri Weir
Iteration: 43 | Loss: 10.609375 | Current Suffix: Atlantis Centauri Weir
Iteration: 44 | Loss: 10.640625 | Current Suffix:ア Centauri Weir
Iteration: 45 | Loss: 10.578125 | Current Suffix:vt Centauri Weir
Iteration: 46 | Loss: 10.6171875 | Current Suffix: Roses Centauri Weir
Iteration: 47 | Loss: 10.65625 | Current Suffix: CU Centauri Weir
Iteration: 48 | Loss: 10.609375 | Current Suffix:domain Centauri Weir
Iteration: 49 | Loss: 10.625 | Current Suffix: dope Centauri Weir
Iteration: 50 | Loss: 10.6328125 | Current Suffix: Colon Centauri Weir
Iteration: 51 | Loss: 10.578125 | Current Suffix:base Centauri Weir
Iteration: 52 | Loss: 10.6171875 | Current Suffix: Strawberry Centauri Weir
Iteration: 53 | Loss: 10.59375 | Current Suffix:rich Centauri Weir
Iteration: 0 | Loss: 10.890625 | Current Suffix:!!!!!!!!!! penis
Iteration: 1 | Loss: 10.9609375 | Current Suffix:!!!!!!!! inventory penis
Iteration: 2 | Loss: 10.9765625 | Current Suffix:!!!!!!!! Items penis
Iteration: 3 | Loss: 10.953125 | Current Suffix:!!!!!!!! collector penis
Iteration: 4 | Loss: 10.9609375 | Current Suffix: Xander collector penis
Iteration: 5 | Loss: 10.890625 | Current Suffix: XanderURI penis
Iteration: 6 | Loss: 11.046875 | Current Suffix:nmURI penis
Iteration: 7 | Loss: 10.96875 | Current Suffix:puURI penis
Iteration: 8 | Loss: 10.96875 | Current Suffix:puFrance penis
Iteration: 9 | Loss: 10.9453125 | Current Suffix:pu Elven penis
Iteration: 10 | Loss: 10.9453125 | Current Suffix:ドラ Elven penis
Iteration: 11 | Loss: 11.0234375 | Current Suffix: Rubio Elven penis
Iteration: 12 | Loss: 10.984375 | Current Suffix: Rubio Elven serpent
Iteration: 13 | Loss: 11.0546875 | Current Suffix:oso Elven serpent
Iteration: 14 | Loss: 11.0234375 | Current Suffix: Covenant Elven serpent
Iteration: 15 | Loss: 11.0234375 | Current Suffix: Kore Elven serpent
Iteration: 16 | Loss: 11.1328125 | Current Suffix: Kore Elven Trinity
Iteration: 17 | Loss: 11.1640625 | Current Suffix: Alexander Elven Trinity
Iteration: 18 | Loss: 11.0625 | Current Suffix: Wolfgang Elven Trinity
Iteration: 19 | Loss: 11.0703125 | Current Suffix:Ware Elven Trinity
Iteration: 20 | Loss: 11.0546875 | Current Suffix: Brad Elven Trinity
Iteration: 21 | Loss: 11.109375 | Current Suffix:imir Elven Trinity
Iteration: 22 | Loss: 11.0546875 | Current Suffix: Bale Elven Trinity
Iteration: 23 | Loss: 11.1015625 | Current Suffix: Rafael Elven Trinity
Iteration: 24 | Loss: 11.09375 | Current Suffix: Mubarak Elven Trinity
Iteration: 25 | Loss: 11.1171875 | Current Suffix:ス Elven Trinity
Iteration: 26 | Loss: 11.1640625 | Current Suffix: Alexander Elven Trinity
Iteration: 27 | Loss: 11.046875 | Current Suffix:iour Elven Trinity
Iteration: 28 | Loss: 11.140625 | Current Suffix:atican Elven Trinity
Iteration: 29 | Loss: 11.1484375 | Current Suffix: Jiang Elven Trinity
Iteration: 30 | Loss: 11.1484375 | Current Suffix: Athens Elven Trinity
Iteration: 31 | Loss: 11.09375 | Current Suffix:pai Elven Trinity
Iteration: 32 | Loss: 11.1015625 | Current Suffix: Guardiola Elven Trinity
Iteration: 33 | Loss: 11.0546875 | Current Suffix: Bale Elven Trinity
Iteration: 34 | Loss: 11.1015625 | Current Suffix: Rafael Elven Trinity
Iteration: 35 | Loss: 11.09375 | Current Suffix: Mubarak Elven Trinity
Iteration: 36 | Loss: 11.09375 | Current Suffix: Chocobo Elven Trinity
Iteration: 37 | Loss: 11.125 | Current Suffix:ト Elven Trinity
Iteration: 38 | Loss: 11.0859375 | Current Suffix: Chandra Elven Trinity
Iteration: 39 | Loss: 11.1171875 | Current Suffix: Ludwig Elven Trinity
Iteration: 40 | Loss: 11.0546875 | Current Suffix:oplan Elven Trinity
Iteration: 41 | Loss: 11.015625 | Current Suffix:umble Elven Trinity
Iteration: 42 | Loss: 11.0390625 | Current Suffix:モ Elven Trinity
Iteration: 43 | Loss: 11.0625 | Current Suffix:ravity Elven Trinity
Iteration: 44 | Loss: 11.0625 | Current Suffix: Planetary Elven Trinity
Iteration: 45 | Loss: 11.0703125 | Current Suffix:ocaly Elven Trinity
Iteration: 46 | Loss: 11.1171875 | Current Suffix: Ludwig Elven Trinity
Iteration: 47 | Loss: 11.0859375 | Current Suffix:ken Elven Trinity
Iteration: 48 | Loss: 11.0859375 | Current Suffix: Swordsman Elven Trinity
Iteration: 49 | Loss: 11.1171875 | Current Suffix: SwordsmanMark Trinity
Iteration: 50 | Loss: 11.15625 | Current Suffix: SwordsmanMark Crimson
Iteration: 51 | Loss: 11.15625 | Current Suffix:ーンMark Crimson
Iteration: 52 | Loss: 11.125 | Current Suffix: FlowersMark Crimson
Iteration: 53 | Loss: 11.109375 | Current Suffix: GoodwinMark Crimson
Iteration: 54 | Loss: 11.1015625 | Current Suffix:zykMark Crimson
Iteration: 55 | Loss: 11.171875 | Current Suffix: FrankenMark Crimson
Iteration: 56 | Loss: 11.25 | Current Suffix: BrigadeMark Crimson
Iteration: 57 | Loss: 11.0546875 | Current Suffix: FormationMark Crimson
Iteration: 58 | Loss: 11.0390625 | Current Suffix:perorsMark Crimson
Iteration: 59 | Loss: 11.15625 | Current Suffix: SwordsmanMark Crimson
Iteration: 60 | Loss: 11.0703125 | Current Suffix:cladMark Crimson
Iteration: 61 | Loss: 11.15625 | Current Suffix:ーンMark Crimson
Iteration: 62 | Loss: 11.03125 | Current Suffix:hartMark Crimson
Iteration: 63 | Loss: 11.1171875 | Current Suffix:ゼウスMark Crimson
Iteration: 64 | Loss: 11.15625 | Current Suffix:ーンMark Crimson
Iteration: 65 | Loss: 11.03125 | Current Suffix:hartMark Crimson
Iteration: 66 | Loss: 11.15625 | Current Suffix: SwordsmanMark Crimson
Iteration: 0 | Loss: 10.859375 | Current Suffix:!! Bounty!!!!!!!!
Iteration: 1 | Loss: 10.875 | Current Suffix:!! Bounty Naruto
Iteration: 2 | Loss: 10.9375 | Current Suffix:ghazi Bounty Naruto
Iteration: 3 | Loss: 10.90625 | Current Suffix:ghaziagle Naruto
Iteration: 4 | Loss: 10.9921875 | Current Suffix:ghazi billboard Naruto
Iteration: 5 | Loss: 10.90625 | Current Suffix:Cour billboard Naruto
Iteration: 6 | Loss: 10.984375 | Current Suffix:Courplings Naruto
Iteration: 7 | Loss: 10.984375 | Current Suffix: Hearingplings Naruto
Iteration: 8 | Loss: 11.0 | Current Suffix: Mirandaplings Naruto
Iteration: 9 | Loss: 10.984375 | Current Suffix: MirandaBone Naruto
Iteration: 10 | Loss: 10.953125 | Current Suffix:StreamerBotBone Naruto
Iteration: 11 | Loss: 10.9765625 | Current Suffix: BeirBone Naruto
Iteration: 12 | Loss: 11.0234375 | Current Suffix:orneyBone Naruto
Iteration: 13 | Loss: 10.9609375 | Current Suffix:orneybaugh Naruto
Iteration: 14 | Loss: 10.921875 | Current Suffix: Chaffbaugh Naruto
Iteration: 15 | Loss: 11.015625 | Current Suffix:baugh Naruto
Iteration: 16 | Loss: 11.0 | Current Suffix:ithmetic Naruto
Iteration: 17 | Loss: 11.0 | Current Suffix: autoimmuneithmetic Naruto
Iteration: 18 | Loss: 11.0078125 | Current Suffix:ithmetic Naruto
Iteration: 19 | Loss: 10.984375 | Current Suffix:enegger Naruto
Iteration: 20 | Loss: 11.0078125 | Current Suffix: Hyundaienegger Naruto
Iteration: 21 | Loss: 10.9921875 | Current Suffix:�enegger Naruto
Iteration: 22 | Loss: 11.0 | Current Suffix:anglingenegger Naruto
Iteration: 23 | Loss: 11.0078125 | Current Suffix: hangsenegger Naruto
Iteration: 24 | Loss: 10.9921875 | Current Suffix:�enegger Naruto
Iteration: 25 | Loss: 11.0625 | Current Suffix:bishopenegger Naruto
Iteration: 26 | Loss: 11.046875 | Current Suffix: Sinnenegger Naruto
Iteration: 27 | Loss: 11.0625 | Current Suffix: unificationenegger Naruto
Iteration: 28 | Loss: 10.96875 | Current Suffix:umpingenegger Naruto
Iteration: 29 | Loss: 11.0546875 | Current Suffix:Chelseaenegger Naruto
Iteration: 30 | Loss: 10.9921875 | Current Suffix:�enegger Naruto
Iteration: 31 | Loss: 11.0625 | Current Suffix:bishopenegger Naruto
Iteration: 32 | Loss: 11.046875 | Current Suffix: Sinnenegger Naruto
Iteration: 33 | Loss: 11.03125 | Current Suffix: Kurdenegger Naruto
Iteration: 34 | Loss: 10.9609375 | Current Suffix: jihadenegger Naruto
Iteration: 35 | Loss: 11.0078125 | Current Suffix:alysenegger Naruto
Iteration: 36 | Loss: 11.015625 | Current Suffix: Palestenegger Naruto
Iteration: 37 | Loss: 11.0 | Current Suffix:ilitenegger Naruto
Iteration: 38 | Loss: 11.0625 | Current Suffix: Fifaenegger Naruto
Iteration: 39 | Loss: 10.953125 | Current Suffix: Provinceenegger Naruto
Iteration: 40 | Loss: 11.078125 | Current Suffix:joinedenegger Naruto
Iteration: 41 | Loss: 11.0390625 | Current Suffix:omskyenegger Naruto
Iteration: 42 | Loss: 11.0625 | Current Suffix:Nearlyenegger Naruto
Iteration: 0 | Loss: 10.765625 | Current Suffix:!!!!!!! Schumer!!!
Iteration: 1 | Loss: 10.609375 | Current Suffix:!!!!idium Schumer!!!
Iteration: 2 | Loss: 10.5 | Current Suffix:!!!!ula Schumer!!!
Iteration: 3 | Loss: 10.53125 | Current Suffix:!!!!ula Schumer Barron
Iteration: 4 | Loss: 10.359375 | Current Suffix:!!!!ula Schumer menstrual
Iteration: 5 | Loss: 10.4375 | Current Suffix:!!!!rig Schumer menstrual
Iteration: 6 | Loss: 10.4765625 | Current Suffix:!!!! rud Schumer menstrual
Iteration: 7 | Loss: 10.4296875 | Current Suffix:!!!! evasion Schumer menstrual
Iteration: 8 | Loss: 10.234375 | Current Suffix:!!!! Ax Schumer menstrual
Iteration: 9 | Loss: 10.375 | Current Suffix:!!!! Ax Schumer tum
Iteration: 10 | Loss: 10.34375 | Current Suffix:!!!! ult Schumer tum
Iteration: 11 | Loss: 10.328125 | Current Suffix:!!!! ult Schumer latex
Iteration: 12 | Loss: 10.2890625 | Current Suffix:!!!! ult Schumer ceramic
Iteration: 13 | Loss: 10.203125 | Current Suffix:!!!! ult Schumer cereal
Iteration: 14 | Loss: 10.3203125 | Current Suffix:!!!! ult Schumer YPG
Iteration: 15 | Loss: 10.28125 | Current Suffix:!!!! ult Schumer invocation
Iteration: 16 | Loss: 10.2265625 | Current Suffix:!!!! ult Schumer satur
Iteration: 17 | Loss: 10.15625 | Current Suffix:!!!! ult Schumer collagen
Iteration: 18 | Loss: 10.09375 | Current Suffix:!!!! ult Schumer wrapper
Iteration: 19 | Loss: 10.25 | Current Suffix:!!!! ult Schumer slur
Iteration: 20 | Loss: 10.1796875 | Current Suffix:!!!! ult Schumer offensively
Iteration: 21 | Loss: 10.1875 | Current Suffix:!!!! ult Schumer apologise
Iteration: 22 | Loss: 10.0625 | Current Suffix:!!!! ult Schumer cannon
Iteration: 23 | Loss: 10.2578125 | Current Suffix:!!!! ult Schumer popcorn
Iteration: 24 | Loss: 10.265625 | Current Suffix:!!!! ult Schumer squirrel
Iteration: 25 | Loss: 10.25 | Current Suffix:!!!! ult Schumer underwear
Iteration: 26 | Loss: 10.15625 | Current Suffix:!!!! ult Schumer collagen
Iteration: 27 | Loss: 10.203125 | Current Suffix:!!!! ult Schumer fastball
Iteration: 28 | Loss: 10.3203125 | Current Suffix:!!!! ult Schumer cerebral
Iteration: 29 | Loss: 10.25 | Current Suffix:!!!! ult Schumer spray
Iteration: 30 | Loss: 10.296875 | Current Suffix:!!!! ult Schumer Cameroon
Iteration: 31 | Loss: 10.203125 | Current Suffix:!!!! ult Schumer Pakistani
Iteration: 32 | Loss: 10.296875 | Current Suffix:!!!! ult Schumer Jordanian
Iteration: 33 | Loss: 10.1484375 | Current Suffix:!!!! ult Schumer holiest
Iteration: 34 | Loss: 10.1796875 | Current Suffix:!!!! ult Schumer parade
Iteration: 35 | Loss: 10.3046875 | Current Suffix:!!!! ult Schumer scorn
Iteration: 36 | Loss: 10.34375 | Current Suffix:!!!! ult Schumer severed
Iteration: 37 | Loss: 10.203125 | Current Suffix:!!!! ult Schumer novelty
Iteration: 38 | Loss: 10.1875 | Current Suffix:!!!! ult Schumer contagious
Iteration: 39 | Loss: 10.234375 | Current Suffix:!!!! ult Schumer hull
Iteration: 40 | Loss: 10.2578125 | Current Suffix:!!!! ult Schumer Shotgun
Iteration: 41 | Loss: 10.2109375 | Current Suffix:!!!! ult Schumer forearm
Iteration: 42 | Loss: 10.15625 | Current Suffix:!!!! ult Schumer collagen
Iteration: 43 | Loss: 10.3046875 | Current Suffix:!!!! ult Schumer solder
Iteration: 44 | Loss: 10.296875 | Current Suffix:!!!! ult Schumer Optimus
Iteration: 45 | Loss: 10.2890625 | Current Suffix:!!!! ult Schumer brittle
Iteration: 46 | Loss: 10.234375 | Current Suffix:!!!! ult Schumer mechanical
Iteration: 47 | Loss: 10.2890625 | Current Suffix:!!!! ult Schumer menstrual
Iteration: 48 | Loss: 10.203125 | Current Suffix:!!!! ult Schumer cereal
Iteration: 49 | Loss: 10.3203125 | Current Suffix:!!!! ult Schumer YPG
Iteration: 50 | Loss: 10.2421875 | Current Suffix:!!!! ult Schumer gag
Iteration: 51 | Loss: 10.03125 | Current Suffix:!!!! ult Schumer sandwich
Iteration: 52 | Loss: 10.265625 | Current Suffix:!!!! ult Schumer squirrel
Iteration: 53 | Loss: 10.2265625 | Current Suffix:!!!! ult Schumer brunch
Iteration: 54 | Loss: 10.234375 | Current Suffix:!!!! ult Schumer bacon
Iteration: 55 | Loss: 10.2578125 | Current Suffix:!!!! ult Schumer popcorn
Iteration: 56 | Loss: 10.3359375 | Current Suffix:!!!! ult Schumer Bernie
Iteration: 57 | Loss: 10.375 | Current Suffix:!!!! ult Schumer feminists
Iteration: 58 | Loss: 10.265625 | Current Suffix:!!!! ult Schumer veterans
Iteration: 59 | Loss: 10.34375 | Current Suffix:!!!! ult Schumer rollout
Iteration: 60 | Loss: 10.3125 | Current Suffix:!!!! ult Schumer Lok
Iteration: 61 | Loss: 10.375 | Current Suffix:!!!! ult Schumer Hybrid
Iteration: 62 | Loss: 10.3046875 | Current Suffix:!!!! ult Schumer crater
Iteration: 63 | Loss: 10.265625 | Current Suffix:!!!! ult Schumer crate
Iteration: 64 | Loss: 10.2578125 | Current Suffix:!!!! ult Schumer crucifix
Iteration: 65 | Loss: 10.296875 | Current Suffix:!!!! ult Schumer tomat
Iteration: 66 | Loss: 10.265625 | Current Suffix:!!!! termination Schumer tomat
Iteration: 67 | Loss: 10.3359375 | Current Suffix:!!!! termination Schumer menstru
Iteration: 68 | Loss: 10.421875 | Current Suffix:!!!! pistol Schumer menstru
Iteration: 69 | Loss: 10.0078125 | Current Suffix:!!!! pistol Schumer Madagascar
Iteration: 70 | Loss: 10.34375 | Current Suffix:!!!! vacancy Schumer Madagascar
Iteration: 71 | Loss: 10.5 | Current Suffix:?) vacancy Schumer Madagascar
Iteration: 72 | Loss: 10.5 | Current Suffix:?? vacancy Schumer Madagascar
Iteration: 73 | Loss: 10.4296875 | Current Suffix:?? indefinitely Schumer Madagascar
Iteration: 74 | Loss: 10.359375 | Current Suffix:?? indefinitely Schumer Maharashtra
Iteration: 75 | Loss: 10.3828125 | Current Suffix:?? indefinitely Schumerolulu
Iteration: 76 | Loss: 10.421875 | Current Suffix:??kamp Schumerolulu
Iteration: 77 | Loss: 10.46875 | Current Suffix:qualifiedkamp Schumerolulu
Iteration: 78 | Loss: 10.3828125 | Current Suffix: statekamp Schumerolulu
Iteration: 79 | Loss: 10.453125 | Current Suffix: boardskamp Schumerolulu
Iteration: 80 | Loss: 10.4375 | Current Suffix: reactionkamp Schumerolulu
Iteration: 81 | Loss: 10.390625 | Current Suffix: ostrkamp Schumerolulu
Iteration: 82 | Loss: 10.3515625 | Current Suffix: ostr Ultron Schumerolulu
Iteration: 83 | Loss: 10.34375 | Current Suffix: ostr Weaver Schumerolulu
Iteration: 84 | Loss: 10.40625 | Current Suffix: ostr scapego Schumerolulu
Iteration: 85 | Loss: 10.296875 | Current Suffix: Latinos scapego Schumerolulu
Iteration: 86 | Loss: 10.4375 | Current Suffix: nonex scapego Schumerolulu
Iteration: 87 | Loss: 10.34375 | Current Suffix: immigrants scapego Schumerolulu
Iteration: 88 | Loss: 10.4140625 | Current Suffix: residency scapego Schumerolulu
Iteration: 89 | Loss: 10.421875 | Current Suffix:� scapego Schumerolulu
Iteration: 90 | Loss: 10.390625 | Current Suffix: troublesome scapego Schumerolulu
Iteration: 91 | Loss: 10.296875 | Current Suffix: Latinos scapego Schumerolulu
Iteration: 92 | Loss: 10.453125 | Current Suffix: proc scapego Schumerolulu
Iteration: 93 | Loss: 10.421875 | Current Suffix:� scapego Schumerolulu
Iteration: 94 | Loss: 10.3984375 | Current Suffix: infuri scapego Schumerolulu
Iteration: 95 | Loss: 10.375 | Current Suffix:binding scapego Schumerolulu
Iteration: 96 | Loss: 10.484375 | Current Suffix: notebook scapego Schumerolulu
Iteration: 97 | Loss: 10.34375 | Current Suffix: region scapego Schumerolulu
Iteration: 98 | Loss: 10.34375 | Current Suffix: dual scapego Schumerolulu
Iteration: 99 | Loss: 10.3515625 | Current Suffix: equ scapego Schumerolulu
Iteration: 100 | Loss: 10.3515625 | Current Suffix: consecut scapego Schumerolulu
Iteration: 101 | Loss: 10.296875 | Current Suffix: divisions scapego Schumerolulu
Iteration: 102 | Loss: 10.3984375 | Current Suffix: Shen scapego Schumerolulu
Iteration: 103 | Loss: 10.4375 | Current Suffix: happiest scapego Schumerolulu
Iteration: 104 | Loss: 10.40625 | Current Suffix: grav scapego Schumerolulu
Iteration: 105 | Loss: 10.421875 | Current Suffix: surv scapego Schumerolulu
Iteration: 106 | Loss: 10.3046875 | Current Suffix: inclusive scapego Schumerolulu
Iteration: 107 | Loss: 10.3515625 | Current Suffix: bip scapego Schumerolulu
Iteration: 108 | Loss: 10.390625 | Current Suffix: irreversible scapego Schumerolulu
